analysis_id,stage,cohort,population,N,endpoint,predictor,analysis_type,beta,effect_measure,effect,ci_low,ci_high,ci_type,p,robust_p,adjusted_p,fdr,r_squared,spearman_rho,events,status,interpretation,primary_secondary,supports_main_claim,limitation,source_output,source_row,robust_ci_low,robust_ci_high,robust_adjusted_p,omitted_gene,AUC,seed,iterations,percentile,tested_dependencies
,,DepMap,,25,FAM171A1,,unadjusted OLS,,,0.0357011123674926,-0.042109002664819,0.1135112273998043,,0.3524123357262229,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8511,,,,,,,,,
,,DepMap,,25,TEX38,,unadjusted OLS,,,-0.0172455141919871,-0.1131660013603914,0.0786749729764171,,0.713354626077455,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8512,,,,,,,,,
,,DepMap,,25,UBA3,,unadjusted OLS,,,0.0414686456623584,-0.1490560974817708,0.2319933888064876,,0.6567430964636188,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8513,,,,,,,,,
,,DepMap,,25,DDB1,,unadjusted OLS,,,0.1592514173858038,-0.105126500427715,0.4236293351993228,,0.2252777225359972,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8514,,,,,,,,,
,,DepMap,,25,BEX2,,unadjusted OLS,,,0.0563898095129571,-0.1156127110888774,0.2283923301147918,,0.5044148710294638,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8515,,,,,,,,,
,,DepMap,,25,SLC9A5,,unadjusted OLS,,,-0.0088526922099768,-0.0928794603681258,0.0751740759481722,,0.8293942488793685,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8516,,,,,,,,,
,,DepMap,,25,AMELX,,unadjusted OLS,,,0.0149738174814676,-0.059771704010319,0.0897193389732542,,0.6824094706911259,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8517,,,,,,,,,
,,DepMap,,25,DDX11,,unadjusted OLS,,,0.1158759535262686,-0.2390817447808468,0.4708336518333842,,0.5062098902418688,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8518,,,,,,,,,
,,DepMap,,25,PTRHD1,,unadjusted OLS,,,-0.0372656028721454,-0.1240977098158442,0.0495665040715534,,0.383837355838836,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8519,,,,,,,,,
,,DepMap,,25,TRIM17,,unadjusted OLS,,,0.0494971037380707,-0.0345439131311161,0.1335381206072576,,0.2354361993654108,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8520,,,,,,,,,
,,DepMap,,25,JAK3,,unadjusted OLS,,,0.0343999214329672,-0.061628822263986,0.1304286651299204,,0.4661651345262518,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8521,,,,,,,,,
,,DepMap,,25,MTA2,,unadjusted OLS,,,-0.0795251644449775,-0.2467256083760646,0.0876752794861095,,0.3353970824554069,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8522,,,,,,,,,
,,DepMap,,25,TSPEAR,,unadjusted OLS,,,-0.0107221530742609,-0.0914786649155583,0.0700343587670364,,0.7860306241329971,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8523,,,,,,,,,
,,DepMap,,25,PRSS8,,unadjusted OLS,,,-0.009800972025806,-0.0750843954837367,0.0554824514321247,,0.7589270125377803,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8524,,,,,,,,,
,,DepMap,,25,METTL18,,unadjusted OLS,,,-0.0520833370773065,-0.1685063924611618,0.0643397183065487,,0.3643458661494083,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8525,,,,,,,,,
,,DepMap,,25,CGAS,,unadjusted OLS,,,-0.0187723473649807,-0.1020519428936588,0.0645072481636973,,0.645384666623063,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8526,,,,,,,,,
,,DepMap,,25,CLDN1,,unadjusted OLS,,,-0.0630972093048398,-0.1756142585525398,0.0494198399428601,,0.2579251873513264,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8527,,,,,,,,,
,,DepMap,,25,MTREX,,unadjusted OLS,,,0.1019885958462997,-0.1368305133021092,0.3408077049947087,,0.3861462813754432,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8528,,,,,,,,,
,,DepMap,,25,AP2A1,,unadjusted OLS,,,-0.0883278361352675,-0.2491590605299544,0.0725033882594194,,0.2676152523825003,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8529,,,,,,,,,
,,DepMap,,25,REM2,,unadjusted OLS,,,0.0635189546753629,-0.0401760799718739,0.1672139893225998,,0.2177763241828347,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8530,,,,,,,,,
,,DepMap,,25,GJA5,,unadjusted OLS,,,-0.0515858910606884,-0.2077101859780799,0.104538403856703,,0.5011089847832491,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8531,,,,,,,,,
,,DepMap,,25,TPST1,,unadjusted OLS,,,0.0150572283103587,-0.0739529645332365,0.1040674211539539,,0.7295677312395876,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8532,,,,,,,,,
,,DepMap,,25,DTNBP1,,unadjusted OLS,,,0.0463411000116997,-0.0438554556604042,0.1365376556838036,,0.2988902244010922,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8533,,,,,,,,,
,,DepMap,,25,ZNF613,,unadjusted OLS,,,-0.0174331189043253,-0.1327570506514966,0.0978908128428459,,0.7573174248656539,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8534,,,,,,,,,
,,DepMap,,25,MAB21L1,,unadjusted OLS,,,0.0270636872141598,-0.0498395243621435,0.1039668987904632,,0.473960827015408,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8535,,,,,,,,,
,,DepMap,,25,SPACA9,,unadjusted OLS,,,-0.0027374692651486,-0.1304990622589852,0.1250241237286879,,0.9650288317445682,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8536,,,,,,,,,
,,DepMap,,25,LRRIQ4,,unadjusted OLS,,,0.0498867770077586,-0.0407383892365817,0.1405119432520989,,0.2665332486469459,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8537,,,,,,,,,
,,DepMap,,25,EIF3A,,unadjusted OLS,,,0.0654909090312315,-0.2495595699697221,0.3805413880321852,,0.6711827522230602,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8538,,,,,,,,,
,,DepMap,,25,RNASE2,,unadjusted OLS,,,0.023328376578345,-0.0697579350122186,0.1164146881689087,,0.6091125882824069,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8539,,,,,,,,,
,,DepMap,,25,THEMIS2,,unadjusted OLS,,,-0.0542683841546187,-0.1576032282202891,0.0490664599110516,,0.2885584650296412,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8540,,,,,,,,,
,,DepMap,,25,VKORC1L1,,unadjusted OLS,,,-0.0813323184780906,-0.2360861046386109,0.0734214676824297,,0.2882100136988821,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8541,,,,,,,,,
,,DepMap,,25,RPL36,,unadjusted OLS,,,0.058085952283976,-0.1605036675033032,0.2766755720712552,,0.5878199340225606,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8542,,,,,,,,,
,,DepMap,,25,PSEN1,,unadjusted OLS,,,-0.0466107389871741,-0.1518284149392883,0.05860693696494,,0.3689655483351965,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8543,,,,,,,,,
,,DepMap,,25,BICRA,,unadjusted OLS,,,0.0330240256744362,-0.1291946005417938,0.1952426518906662,,0.6775683586233476,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8544,,,,,,,,,
,,DepMap,,25,HIC2,,unadjusted OLS,,,-0.0319793497173501,-0.1647968101423031,0.1008381107076028,,0.6231537841437422,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8545,,,,,,,,,
,,DepMap,,25,MED11,,unadjusted OLS,,,0.1468739322197599,-0.2537414340496874,0.5474892984892072,,0.4559056751459427,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8546,,,,,,,,,
,,DepMap,,25,SPCS1,,unadjusted OLS,,,0.0623054330392426,-0.1475311526081604,0.2721420186866457,,0.5450897308304257,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8547,,,,,,,,,
,,DepMap,,24,SEPTIN14,,unadjusted OLS,,,-0.0059785393721689,-0.1522059284433624,0.1402488496990245,,0.9331946240796868,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8548,,,,,,,,,
,,DepMap,,25,ARPC1A,,unadjusted OLS,,,0.0270381488473479,-0.0956142898601333,0.1496905875548293,,0.6526481536442361,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8549,,,,,,,,,
,,DepMap,,25,ZNF566,,unadjusted OLS,,,-0.0285192696630171,-0.1245794260381021,0.0675408867120678,,0.5451352736128198,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8550,,,,,,,,,
,,DepMap,,25,CLN8,,unadjusted OLS,,,-0.0484889075668546,-0.1725678444473469,0.0755900293136377,,0.4271364053411703,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8551,,,,,,,,,
,,DepMap,,25,AP1S2,,unadjusted OLS,,,0.0637554951465201,-0.0544720688411331,0.1819830591341734,,0.2761367955927024,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8552,,,,,,,,,
,,DepMap,,25,RIPPLY2,,unadjusted OLS,,,-0.030431194016169,-0.1385483862546195,0.0776859982222814,,0.5660598326100978,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8553,,,,,,,,,
,,DepMap,,25,VPS18,,unadjusted OLS,,,0.0563899784061719,-0.1515717200338456,0.2643516768461895,,0.5802708088506972,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8554,,,,,,,,,
,,DepMap,,24,OR5M3,,unadjusted OLS,,,0.0293284236594702,-0.0814501877308834,0.1401070350498238,,0.5884984545456795,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8555,,,,,,,,,
,,DepMap,,25,LAMP3,,unadjusted OLS,,,-0.0330631823233165,-0.1535137497347646,0.0873873850881316,,0.5756468881987837,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8556,,,,,,,,,
,,DepMap,,25,ALLC,,unadjusted OLS,,,0.0089713614471569,-0.0910683354359247,0.1090110583302386,,0.8544528941035743,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8557,,,,,,,,,
,,DepMap,,25,PPM1E,,unadjusted OLS,,,0.012594516113809,-0.0860617853018277,0.1112508175294457,,0.7940655944392956,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8558,,,,,,,,,
,,DepMap,,25,XPA,,unadjusted OLS,,,0.0281607541760132,-0.0504506240246065,0.106772132376633,,0.4661624277281344,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8559,,,,,,,,,
,,DepMap,,25,RADX,,unadjusted OLS,,,0.03801992792452,-0.0482962829498962,0.1243361387989363,,0.3716483980470584,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8560,,,,,,,,,
,,DepMap,,25,CRYL1,,unadjusted OLS,,,-0.0048847575474882,-0.0908207372801815,0.0810512221852049,,0.9074163219933894,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8561,,,,,,,,,
,,DepMap,,25,TXNDC8,,unadjusted OLS,,,0.0270529752961698,-0.0387200223132485,0.0928259729055882,,0.4036209572248576,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8562,,,,,,,,,
,,DepMap,,25,PRDX4,,unadjusted OLS,,,-0.0243444942032859,-0.0929108638739772,0.0442218754674052,,0.4700806181280674,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8563,,,,,,,,,
,,DepMap,,25,PIGK,,unadjusted OLS,,,-0.0142730598452174,-0.1349730439832724,0.1064269242928374,,0.8089170394061578,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8564,,,,,,,,,
,,DepMap,,25,PRDM10,,unadjusted OLS,,,0.0586053717973408,-0.0962782979320832,0.213489041526765,,0.4417620539702015,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8565,,,,,,,,,
,,DepMap,,25,MCCC1,,unadjusted OLS,,,-0.0438511370557418,-0.1377353467537936,0.0500330726423098,,0.3439837634412198,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8566,,,,,,,,,
,,DepMap,,25,ZNF622,,unadjusted OLS,,,0.0092339460643209,-0.1738281467723598,0.1922960389010017,,0.9177990493782152,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8567,,,,,,,,,
,,DepMap,,25,KDM4C,,unadjusted OLS,,,-0.016460255031652,-0.1225220409159829,0.0896015308526787,,0.7510751673381277,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8568,,,,,,,,,
,,DepMap,,24,OR8K1,,unadjusted OLS,,,-0.035094557152227,-0.1443168546250652,0.074127740320611,,0.5121073507840725,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8569,,,,,,,,,
,,DepMap,,25,SLC39A2,,unadjusted OLS,,,-0.0034414311364859,-0.0713625178239717,0.0644796555509998,,0.9174313850278764,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8570,,,,,,,,,
,,DepMap,,25,PITX2,,unadjusted OLS,,,0.0154802667520064,-0.049412226482307,0.0803727599863199,,0.6263503367133854,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8571,,,,,,,,,
,,DepMap,,25,LAPTM5,,unadjusted OLS,,,0.0039619257785634,-0.0703729098942953,0.0782967614514222,,0.9131627077979596,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8572,,,,,,,,,
,,DepMap,,25,PRKN,,unadjusted OLS,,,-0.0168401377321688,-0.093459306196997,0.0597790307326592,,0.6536085720310258,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8573,,,,,,,,,
,,DepMap,,25,CCDC126,,unadjusted OLS,,,0.03573326791533,-0.0385272375369599,0.1099937733676199,,0.3298930800022605,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8574,,,,,,,,,
,,DepMap,,25,ABCC2,,unadjusted OLS,,,0.0324802294618653,-0.0452013913465396,0.1101618502702703,,0.3960000708770949,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8575,,,,,,,,,
,,DepMap,,25,DCAF4,,unadjusted OLS,,,0.0578182930368225,-0.0564556096923937,0.1720921957660389,,0.3061306123981073,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8576,,,,,,,,,
,,DepMap,,25,SSBP1,,unadjusted OLS,,,-0.1028896179030446,-0.3057357807518483,0.099956544945759,,0.304948264249785,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8577,,,,,,,,,
,,DepMap,,25,ZNF133,,unadjusted OLS,,,-0.0640385891855109,-0.1719036111702034,0.0438264327991815,,0.2318127030314672,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8578,,,,,,,,,
,,DepMap,,25,HDGFL2,,unadjusted OLS,,,0.0308443170910008,-0.0642755253040794,0.125964159486081,,0.5090291284116266,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8579,,,,,,,,,
,,DepMap,,25,GCK,,unadjusted OLS,,,-0.0027992053957256,-0.0899692020399716,0.0843707912485204,,0.947610514669996,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8580,,,,,,,,,
,,DepMap,,25,DEPP1,,unadjusted OLS,,,0.0312393411623322,-0.0607256667297005,0.123204349054365,,0.4892966432038333,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8581,,,,,,,,,
,,DepMap,,25,BTBD18,,unadjusted OLS,,,0.0332404941093224,-0.0630062010222426,0.1294871892408874,,0.4821393969629548,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8582,,,,,,,,,
,,DepMap,,25,YPEL2,,unadjusted OLS,,,0.0345226332349146,-0.0393105823152081,0.1083558487850373,,0.3434784913597467,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8583,,,,,,,,,
,,DepMap,,25,PRRT3,,unadjusted OLS,,,0.0560323513236461,-0.0554232224059548,0.1674879250532471,,0.3091581571930184,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8584,,,,,,,,,
,,DepMap,,25,DIP2A,,unadjusted OLS,,,-0.0317242484525205,-0.1232733511964378,0.0598248542913967,,0.4806859327282585,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8585,,,,,,,,,
,,DepMap,,25,ARFGAP3,,unadjusted OLS,,,0.056251538503757,-0.0208774573949778,0.1333805344024919,,0.1449885946644517,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8586,,,,,,,,,
,,DepMap,,25,FAM47A,,unadjusted OLS,,,-0.0655622179636061,-0.1510768246600962,0.0199523887328839,,0.1263945050174162,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8587,,,,,,,,,
,,DepMap,,25,TRPV4,,unadjusted OLS,,,0.0159462991496652,-0.0938858940372605,0.1257784923365909,,0.7666127873766215,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8588,,,,,,,,,
,,DepMap,,25,PROM2,,unadjusted OLS,,,0.0023577050843775,-0.1009756405375621,0.1056910507063171,,0.9627616590013006,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8589,,,,,,,,,
,,DepMap,,25,TRPC7,,unadjusted OLS,,,0.0480641666594682,-0.0610678576652175,0.1571961909841539,,0.3717021910474576,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8590,,,,,,,,,
,,DepMap,,24,SPANXN5,,unadjusted OLS,,,-0.0006153639140013,-0.0545613167511964,0.0533305889231938,,0.9813396591276028,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8591,,,,,,,,,
,,DepMap,,25,BCHE,,unadjusted OLS,,,0.0308871886115219,-0.0757089781367044,0.1374833553597483,,0.5547575345325395,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8592,,,,,,,,,
,,DepMap,,25,TNFSF11,,unadjusted OLS,,,-0.0108658671329377,-0.0856626454671297,0.0639309112012543,,0.7664819083436658,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8593,,,,,,,,,
,,DepMap,,25,VIP,,unadjusted OLS,,,0.0440404140543812,-0.0324343397105878,0.1205151678193503,,0.2456839731286815,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8594,,,,,,,,,
,,DepMap,,25,DCK,,unadjusted OLS,,,-0.0158927403717591,-0.1053937364434064,0.073608255699888,,0.7167292747075558,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8595,,,,,,,,,
,,DepMap,,25,PCGF1,,unadjusted OLS,,,-0.0490095948185237,-0.1618290727415468,0.0638098831044992,,0.3781564375176338,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8596,,,,,,,,,
,,DepMap,,25,ZNF763,,unadjusted OLS,,,-0.0419741762943705,-0.144355238638782,0.0604068860500409,,0.4051179590767243,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8597,,,,,,,,,
,,DepMap,,25,LIMK2,,unadjusted OLS,,,0.0286685458509151,-0.0771058899297064,0.1344429816315367,,0.5804384688522528,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8598,,,,,,,,,
,,DepMap,,25,NPPA,,unadjusted OLS,,,-0.0337079815669651,-0.0976209962577097,0.0302050331237793,,0.2865628671141261,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8599,,,,,,,,,
,,DepMap,,25,PHLPP1,,unadjusted OLS,,,-0.0441541563270975,-0.1418872481843443,0.0535789355301492,,0.3597116342045328,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8600,,,,,,,,,
,,DepMap,,25,TM4SF1,,unadjusted OLS,,,-0.0482236479545933,-0.1521225117060349,0.0556752157968482,,0.3469668144450897,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8601,,,,,,,,,
,,DepMap,,25,CYP2C9,,unadjusted OLS,,,-0.0162475879985351,-0.0972855437139038,0.0647903677168335,,0.682166194807035,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8602,,,,,,,,,
,,DepMap,,25,SARAF,,unadjusted OLS,,,-0.0214590058227174,-0.1053064534199496,0.0623884417745146,,0.6015806707939368,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8603,,,,,,,,,
,,DepMap,,25,IL36RN,,unadjusted OLS,,,-0.0289381254323302,-0.1227830602781692,0.0649068094135086,,0.5298432361582748,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8604,,,,,,,,,
,,DepMap,,25,ZNF697,,unadjusted OLS,,,0.0603501446593085,-0.062426925191176,0.1831272145097931,,0.3198105702918267,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8605,,,,,,,,,
,,DepMap,,25,AAAS,,unadjusted OLS,,,0.0576207072593959,-0.1348312885094,0.250072703028192,,0.5417649641207745,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8606,,,,,,,,,
,,DepMap,,25,SULT2B1,,unadjusted OLS,,,0.0245003451255329,-0.0339566462568963,0.0829573365079623,,0.3948918050802885,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8607,,,,,,,,,
,,DepMap,,25,FAM229B,,unadjusted OLS,,,0.0202126393264883,-0.0675877107806578,0.1080129894336345,,0.6384043891455641,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8608,,,,,,,,,
,,DepMap,,25,GPR68,,unadjusted OLS,,,0.0202241970250674,-0.1032210419560835,0.1436694360062184,,0.7377515823666259,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8609,,,,,,,,,
,,DepMap,,25,RNF170,,unadjusted OLS,,,-0.0491318079922308,-0.1759744535782468,0.0777108375937851,,0.4311682672420421,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8610,,,,,,,,,
,,DepMap,,25,ADRA2A,,unadjusted OLS,,,0.0371725003202714,-0.0471706286749705,0.1215156293155135,,0.3713744805836806,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8611,,,,,,,,,
,,DepMap,,25,SCML4,,unadjusted OLS,,,0.0070417913543916,-0.063200463448043,0.0772840461568263,,0.8375358903518755,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8612,,,,,,,,,
,,DepMap,,25,SUGT1,,unadjusted OLS,,,0.0662672876987681,-0.2597021558555925,0.3922367312531288,,0.6779917640474551,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8613,,,,,,,,,
,,DepMap,,25,FXYD5,,unadjusted OLS,,,0.0513538081250315,-0.0808495862331513,0.1835572024832144,,0.4298777376199669,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8614,,,,,,,,,
,,DepMap,,25,ZNF215,,unadjusted OLS,,,-0.0199443911255722,-0.0972921922651543,0.0574034100140097,,0.5988669583820079,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8615,,,,,,,,,
,,DepMap,,24,KRTAP19-3,,unadjusted OLS,,,0.0192828454765739,-0.1255606342571852,0.1641263252103331,,0.7850541269113216,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8616,,,,,,,,,
,,DepMap,,25,MANSC4,,unadjusted OLS,,,-0.01642241571537,-0.1040323569355567,0.0711875255048166,,0.701753031543882,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8617,,,,,,,,,
,,DepMap,,25,WNT3A,,unadjusted OLS,,,0.0209915454445019,-0.0959357798419162,0.1379188707309201,,0.7137546448436002,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8618,,,,,,,,,
,,DepMap,,25,MDC1,,unadjusted OLS,,,-0.0155257907152153,-0.1453621331187204,0.1143105516882898,,0.8068171698499459,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8619,,,,,,,,,
,,DepMap,,25,VDAC2,,unadjusted OLS,,,0.0582691109949198,-0.1376957620735484,0.254233984063388,,0.5445243258824601,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8620,,,,,,,,,
,,DepMap,,25,NUCB1,,unadjusted OLS,,,0.0321880429601564,-0.1163775939100854,0.1807536798303983,,0.6582076940620167,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8621,,,,,,,,,
,,DepMap,,25,HIGD1B,,unadjusted OLS,,,-0.0530668745921093,-0.1863664956891482,0.0802327465049295,,0.4186604985501527,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8622,,,,,,,,,
,,DepMap,,25,PROP1,,unadjusted OLS,,,0.0027654289014132,-0.0680431002520869,0.0735739580549135,,0.9363066989796792,,,0.9996683886512427,,,,,,,,,outputs/v2/stage3/depmap_results.csv,8623,,,,,,,,,
